longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,median_house_value,ocean_proximity_INLAND,ocean_proximity_ISLAND,ocean_proximity_NEAR BAY,ocean_proximity_NEAR OCEAN
-0.863643655,1.413051942,0.584852265,-0.444985246,-0.584059138,-0.511708755,-0.506223665,-0.150265636,-0.738831208,1.466514242,-0.015566206,-0.353264264,-0.384466489
-0.81872189,1.417733807,-1.083767385,1.973006555,1.147577966,1.23938561,1.28285125,0.851800032,0.220500574,1.466514242,-0.015566206,-0.353264264,-0.384466489
-0.81872189,1.413051942,-1.163225463,0.370026967,-0.066476147,-0.011017628,0.014282048,0.938126013,-0.094077057,1.466514242,-0.015566206,-0.353264264,-0.384466489
-0.833695812,1.408370076,-1.242683542,0.850416618,0.360470191,0.204447337,0.438010318,0.730785745,0.368690036,1.466514242,-0.015566206,-0.353264264,-0.384466489
-0.828704505,1.413051942,-0.765935071,0.133040851,-0.1475721,-0.067533029,-0.051108117,0.406905404,0.052379195,1.466514242,-0.015566206,-0.353264264,-0.384466489
-0.828704505,1.417733807,-0.765935071,0.278349553,0.019390155,-0.080778826,0.040438114,0.493810401,-0.323727393,1.466514242,-0.015566206,-0.353264264,-0.384466489
-0.833695812,1.417733807,-1.163225463,0.320521163,-0.233438402,-0.085194091,-0.184504053,1.230423678,0.376489481,1.466514242,-0.015566206,-0.353264264,-0.384466489
-0.85366104,1.417733807,-0.924851228,2.340174599,2.058714844,1.525494825,2.174773102,-0.044095207,0.080110557,1.466514242,-0.015566206,-0.353264264,-0.384466489
-0.838687119,1.417733807,-0.20972852,0.474080832,0.043241906,0.168242158,0.131984346,0.60498142,-0.322860788,1.466514242,-0.015566206,-0.353264264,-0.384466489
-0.843678426,1.417733807,-0.765935071,0.244887296,-0.223897702,-0.071948294,-0.124345101,1.183102302,0.127773834,1.466514242,-0.015566206,-0.353264264,-0.384466489
-0.848669733,1.417733807,-0.765935071,-0.341389768,-0.648458865,-0.660061681,-0.639619602,1.219369741,-0.157339225,1.466514242,-0.015566206,-0.353264264,-0.384466489
-0.848669733,1.417733807,-1.083767385,0.002858923,-0.042624396,-0.347460872,-0.06418615,0.14082136,-0.147806569,1.466514242,-0.015566206,-0.353264264,-0.384466489
-0.838687119,1.408370076,-0.607018913,0.058782146,-0.417096883,-0.462257779,-0.364980909,0.955759673,0.449284305,1.466514242,-0.015566206,-0.353264264,-0.384466489
-0.843678426,1.413051942,-0.924851228,0.008817955,-0.278756729,-0.383666051,-0.30220635,0.409379381,0.552410305,1.466514242,-0.015566206,-0.353264264,-0.384466489
-0.848669733,1.413051942,-0.289186599,0.069325048,0.150574785,-0.157604448,0.058747361,-0.51009759,-0.407788082,1.466514242,-0.015566206,-0.353264264,-0.384466489
-0.848669733,1.408370076,-0.527560835,-0.476155567,-0.615066414,-0.678605797,-0.592538683,0.231147813,0.057578826,1.466514242,-0.015566206,-0.353264264,-0.384466489
-0.843678426,1.408370076,0.90268458,-0.704890715,-0.865509797,-0.892304656,-0.888102229,0.508917447,0.091376422,1.466514242,-0.015566206,-0.353264264,-0.384466489
-0.848669733,1.413051942,0.34647803,-0.29875977,-0.593599839,-0.515240968,-0.584691863,0.749682713,-0.290796401,1.466514242,-0.015566206,-0.353264264,-0.384466489
-0.858652348,1.413051942,-0.130270442,0.049614404,-0.176194201,-0.075480507,-0.124345101,0.005752783,-0.516113712,1.466514242,-0.015566206,-0.353264264,-0.384466489
-0.85366104,1.408370076,-0.368644678,0.37736116,0.083789882,-0.079012719,0.116290706,0.523971856,-0.179004351,1.466514242,-0.015566206,-0.353264264,-0.384466489
-0.85366104,1.40368821,0.584852265,-1.153193271,-1.244752634,-1.232280112,-1.269980793,3.345515481,1.240494708,1.466514242,-0.015566206,-0.353264264,-0.384466489
-0.85366104,1.408370076,-0.765935071,0.430075673,0.31276669,-0.046339753,0.37523576,-0.12678918,0.305427868,1.466514242,-0.015566206,-0.353264264,-0.384466489
-0.85366104,1.441143136,-1.639973935,0.64964308,0.892364233,0.536475315,1.039599836,-0.512361015,-0.777828435,1.466514242,-0.015566206,-0.353264264,-0.384466489
-0.85366104,1.43646127,-1.163225463,1.462821745,1.689012708,1.017739273,1.408400367,-0.447142789,-0.814225847,1.466514242,-0.015566206,-0.353264264,-0.384466489
-0.85366104,1.441143136,0.505394187,0.210508266,0.133878559,0.109960651,0.199990117,-0.155634691,-0.809026217,1.466514242,-0.015566206,-0.353264264,-0.384466489
-0.85366104,1.43646127,-1.083767385,1.463280132,1.223903568,1.273824682,1.405784761,-0.047042924,-0.551644519,1.466514242,-0.015566206,-0.353264264,-0.384466489
-0.85366104,1.427097539,-1.163225463,4.03666515,5.133205516,4.09959471,5.06240279,-0.668010969,-0.742297628,1.466514242,-0.015566206,-0.353264264,-0.384466489
-0.863643655,1.43646127,-0.845393149,2.153611061,1.894137764,1.689742708,2.017836706,-0.334603187,-0.711966452,1.466514242,-0.015566206,-0.353264264,-0.384466489
-0.863643655,1.431779404,-0.607018913,1.805695274,1.352703022,1.706520717,1.565336763,0.106975259,-0.792560721,1.466514242,-0.015566206,-0.353264264,-0.384466489
-0.873626269,1.431779404,-1.401599699,5.115708315,4.374719842,4.039547097,4.578515569,0.003647271,-0.713699662,1.466514242,-0.015566206,-0.353264264,-0.384466489
-0.878617576,1.427097539,-1.242683542,1.462363358,2.082566595,0.722799526,1.881825162,-1.032422411,-0.554244334,1.466514242,-0.015566206,-0.353264264,-0.384466489
-0.863643655,1.441143136,-0.924851228,1.282675626,1.355088197,1.174039678,1.431940827,-0.551681446,-0.926884502,1.466514242,-0.015566206,-0.353264264,-0.384466489
-0.858652348,1.441143136,0.267019951,-0.348723961,-0.421867233,-0.351876138,-0.409446221,-0.154634573,-0.893086906,1.466514242,-0.015566206,-0.353264264,-0.384466489
-0.863643655,1.445825001,-1.083767385,-0.055814622,-0.133261049,-0.229131752,0.009050835,-0.836609821,-0.649570889,1.466514242,-0.015566206,-0.353264264,-0.384466489
-0.868634962,1.445825001,-1.401599699,-0.151159133,-0.281141904,-0.103738207,-0.213275726,0.04207286,-0.733631578,1.466514242,-0.015566206,-0.353264264,-0.384466489
-0.873626269,1.441143136,-1.163225463,0.897630486,0.563210072,0.925901747,0.738805077,0.344161155,-0.687701511,1.466514242,-0.015566206,-0.353264264,-0.384466489
-0.868634962,1.441143136,-0.845393149,0.624431791,0.49165482,0.570031334,0.419701072,0.269994504,-0.908685796,1.466514242,-0.015566206,-0.353264264,-0.384466489
-0.873626269,1.43646127,-0.924851228,0.265056328,0.031316031,0.400485132,0.163371625,0.25983541,-0.710233242,1.466514242,-0.015566206,-0.353264264,-0.384466489
-0.873626269,1.43646127,-1.004309306,0.151376334,0.095715758,-0.053404178,-0.051108117,-0.329655235,-0.766562569,1.466514242,-0.015566206,-0.353264264,-0.384466489
-0.873626269,1.43646127,-1.004309306,0.438326641,0.248366963,0.277740747,0.338617267,-0.421297633,-0.700700586,1.466514242,-0.015566206,-0.353264264,-0.384466489
-0.878617576,1.43646127,-1.083767385,-0.187830099,-0.278756729,-0.37218636,-0.215891333,-0.570525776,-0.7717622,1.466514242,-0.015566206,-0.353264264,-0.384466489
-0.878617576,1.431779404,-1.083767385,0.229760523,-0.068861322,0.185020168,0.116290706,0.432487372,-0.729298553,1.466514242,-0.015566206,-0.353264264,-0.384466489
-0.873626269,1.427097539,-0.289186599,-0.634299106,-0.789184195,-0.740419517,-0.739012653,-0.148107486,-0.523913158,1.466514242,-0.015566206,-0.353264264,-0.384466489
-0.873626269,1.422415673,-1.481057778,0.583176955,0.839890381,0.417263142,0.780654783,-0.541153888,-0.660836754,1.466514242,-0.015566206,-0.353264264,-0.384466489
-0.873626269,1.422415673,-0.607018913,0.375527612,0.401018167,0.158528574,0.534787762,-0.385556571,-0.998812721,1.466514242,-0.015566206,-0.353264264,-0.384466489
-0.868634962,1.422415673,-0.20972852,-0.572416852,-0.743865868,-0.546147827,-0.668391275,0.150348801,-0.616639897,1.466514242,-0.015566206,-0.353264264,-0.384466489
-0.878617576,1.422415673,-0.924851228,0.021652793,0.396247817,-0.013666787,0.417085465,-1.004682294,-0.664303174,1.466514242,-0.015566206,-0.353264264,-0.384466489
-0.878617576,1.417733807,-0.924851228,0.060157307,0.110026808,-0.132878961,0.179065264,-0.673643213,-0.705900217,1.466514242,-0.015566206,-0.353264264,-0.384466489
-0.868634962,1.422415673,-0.130270442,-0.292342351,-0.440948634,-0.402210166,-0.409446221,0.500969141,-0.791694116,1.466514242,-0.015566206,-0.353264264,-0.384466489
-0.873626269,1.422415673,0.187561872,-0.047563655,-0.140416575,-0.026029531,-0.085111002,0.09002589,-0.800360166,1.466514242,-0.015566206,-0.353264264,-0.384466489
-0.858652348,1.427097539,-1.322141621,1.12865757,1.326466096,0.532943102,1.479021746,-0.171741856,-0.644371259,1.466514242,-0.015566206,-0.353264264,-0.384466489
-0.863643655,1.431779404,-1.242683542,-0.229543322,-0.259675328,-0.570873315,-0.176657234,-0.090100638,-0.623572738,1.466514242,-0.015566206,-0.353264264,-0.384466489
-0.868634962,1.427097539,-1.004309306,1.165786923,1.748642085,0.667167179,1.703963913,-0.931568399,-1.07767378,1.466514242,-0.015566206,-0.353264264,-0.384466489
-0.868634962,1.427097539,-0.527560835,-0.660885556,-0.789184195,-0.777507748,-0.723319013,-0.005459067,-0.628772368,1.466514242,-0.015566206,-0.353264264,-0.384466489
-0.863643655,1.422415673,-1.083767385,0.633599533,0.744483378,0.569148281,0.822504488,-0.419718499,-0.754430099,1.466514242,-0.015566206,-0.353264264,-0.384466489
-0.863643655,1.427097539,-0.765935071,0.008817955,-0.238208753,-0.152306129,-0.119113888,0.742734524,-0.57417625,1.466514242,-0.015566206,-0.353264264,-0.384466489
-0.863643655,1.422415673,-0.686476992,-0.642550073,-0.78679902,-0.685670222,-0.754706293,0.516707841,-0.553377729,1.466514242,-0.015566206,-0.353264264,-0.384466489
-0.863643655,1.417733807,0.267019951,0.127998593,-0.109409299,-0.117867057,-0.119113888,-0.290492717,-0.777828435,1.466514242,-0.015566206,-0.353264264,-0.384466489
-0.863643655,1.422415673,-0.448102756,-0.224959452,-0.47195591,-0.356291403,-0.393752581,0.175299115,-0.705900217,1.466514242,-0.015566206,-0.353264264,-0.384466489
-0.848669733,1.43646127,-1.004309306,0.509376637,0.114797158,0.345735838,0.23660861,0.409589932,-0.533445813,1.466514242,-0.015566206,-0.353264264,-0.384466489
-0.848669733,1.431779404,-1.004309306,0.345274065,0.141034084,0.21945924,0.179065264,0.304366983,-0.530845998,1.466514242,-0.015566206,-0.353264264,-0.384466489
-0.843678426,1.427097539,-1.957806249,0.20363246,0.689624351,-0.203523211,0.479860024,-0.591107153,-0.640038233,1.466514242,-0.015566206,-0.353264264,-0.384466489
-0.833695812,1.43646127,-1.242683542,0.278349553,-0.118949999,0.140867511,-0.051108117,0.96991924,-0.347125729,1.466514242,-0.015566206,-0.353264264,-0.384466489
-0.838687119,1.43646127,-1.004309306,0.287058907,-0.011617121,0.325425616,0.113675099,0.197775452,-0.541245259,1.466514242,-0.015566206,-0.353264264,-0.384466489
-0.843678426,1.431779404,-0.924851228,0.587302439,0.238826262,0.338671413,0.168602838,0.730575194,-0.605374032,1.466514242,-0.015566206,-0.353264264,-0.384466489
-0.838687119,1.431779404,-0.924851228,0.189880848,-0.135646224,0.056977463,-0.027567657,0.360847335,-0.627039158,1.466514242,-0.015566206,-0.353264264,-0.384466489
-0.838687119,1.431779404,-0.368644678,-0.743395229,-0.841658047,-0.723641507,-0.799171605,0.152664864,-0.815092452,1.466514242,-0.015566206,-0.353264264,-0.384466489
-0.833695812,1.427097539,-0.686476992,-0.565541045,-0.720014118,-0.661827788,-0.689316128,-0.06741375,-0.618373107,1.466514242,-0.015566206,-0.353264264,-0.384466489
-0.838687119,1.427097539,-1.083767385,-0.521994274,-0.703317892,-0.614142919,-0.673622488,0.57803087,-0.617506502,1.466514242,-0.015566206,-0.353264264,-0.384466489
-0.843678426,1.427097539,-1.242683542,0.742695656,0.193507936,0.461415799,0.320308021,0.702413975,-0.341926099,1.466514242,-0.015566206,-0.353264264,-0.384466489
-0.838687119,1.427097539,-1.242683542,-0.977631022,-1.11595318,-1.02299652,-1.105197577,1.223107025,0.600073582,1.466514242,-0.015566206,-0.353264264,-0.384466489
-0.838687119,1.422415673,-1.163225463,1.613172704,1.183355592,0.866737187,1.154686527,0.187142618,0.324493179,1.466514242,-0.015566206,-0.353264264,-0.384466489
-0.843678426,1.422415673,-0.845393149,-0.369351379,-0.536355637,-0.45960862,-0.362365302,0.187721634,-0.56377699,1.466514242,-0.015566206,-0.353264264,-0.384466489
-0.848669733,1.422415673,-1.004309306,0.251763103,0.830349681,0.109960651,0.791117209,-0.711016046,-0.501381427,1.466514242,-0.015566206,-0.353264264,-0.384466489
-0.843678426,1.417733807,-1.639973935,-0.683346523,-0.708088242,-0.864046955,-0.74162826,0.109186046,-0.715432872,1.466514242,-0.015566206,-0.353264264,-0.384466489
-0.848669733,1.422415673,-1.083767385,-0.238252677,-0.033083696,-0.494047692,0.050900541,-0.595791917,-0.825491712,1.466514242,-0.015566206,-0.353264264,-0.384466489
-0.848669733,1.422415673,-1.083767385,-0.428483311,-0.457644859,-0.62032429,-0.385905762,0.010490184,-0.67730225,1.466514242,-0.015566206,-0.353264264,-0.384466489
-0.85366104,1.427097539,-1.004309306,0.381028257,0.183967236,0.046380826,0.265380282,-0.063518553,-0.516113712,1.466514242,-0.015566206,-0.353264264,-0.384466489
-0.85366104,1.422415673,-0.448102756,-0.416565247,-0.653229216,-0.523188446,-0.631772782,0.846957355,-0.406054872,1.466514242,-0.015566206,-0.353264264,-0.384466489
-0.85366104,1.422415673,0.028645715,-0.709932973,-0.867894972,-0.879058859,-0.851483737,0.25888793,-0.416454132,1.466514242,-0.015566206,-0.353264264,-0.384466489
-0.858652348,1.427097539,-0.686476992,-0.345973638,-0.381319257,-0.44547977,-0.364980909,-1.058951859,-0.544711679,1.466514242,-0.015566206,-0.353264264,-0.384466489
-0.858652348,1.422415673,-0.686476992,-0.295092673,-0.417096883,-0.47373747,-0.401599401,-0.115314141,-0.661703359,1.466514242,-0.015566206,-0.353264264,-0.384466489
-0.838687119,1.445825001,-1.083767385,1.926251074,0.96153431,1.536974516,1.115452428,0.709046337,-0.382656536,1.466514242,-0.015566206,-0.353264264,-0.384466489
-0.848669733,1.441143136,-1.004309306,0.662936305,0.305611164,0.429625886,0.398776219,0.310683518,-0.554244334,1.466514242,-0.015566206,-0.353264264,-0.384466489
-0.838687119,1.441143136,-1.163225463,0.493791476,0.236441087,0.370461326,0.354310907,0.226463049,-0.549911309,1.466514242,-0.015566206,-0.353264264,-0.384466489
-0.843678426,1.43646127,-1.560515856,2.372720081,1.932300565,1.633227307,1.774585292,0.269468126,-0.522179948,1.466514242,-0.015566206,-0.353264264,-0.384466489
-0.798756662,1.431779404,-1.878348171,2.063767195,1.643694381,1.057476664,1.672576634,0.957759909,0.314960523,1.466514242,-0.015566206,-0.353264264,-0.384466489
-0.808739276,1.441143136,-1.401599699,0.8155792,2.71E-16,0.083469057,0.333386054,-0.336129683,1.594069566,1.466514242,-0.015566206,-0.353264264,-0.384466489
-0.803747969,1.431779404,-1.719432013,2.048182035,1.030704387,1.189051581,1.099758788,1.306537927,0.586207901,1.466514242,-0.015566206,-0.353264264,-0.384466489
-0.813730583,1.43646127,-0.050812363,0.153209882,-0.159497975,-0.041041435,-0.095573429,0.237253797,-0.651304099,1.466514242,-0.015566206,-0.353264264,-0.384466489
-0.813730583,1.431779404,-0.20972852,0.202257299,0.164885835,0.156762467,0.249686643,-0.607056405,-0.601041006,1.466514242,-0.015566206,-0.353264264,-0.384466489
-0.823713197,1.427097539,-1.481057778,1.662220121,1.76533831,1.349767251,1.751044832,-0.221116105,-0.588041931,1.466514242,-0.015566206,-0.353264264,-0.384466489
-0.823713197,1.441143136,-0.448102756,-0.363392347,-0.63176264,-0.536434243,-0.584691863,0.315210369,0.067978086,1.466514242,-0.015566206,-0.353264264,-0.384466489
-0.828704505,1.441143136,-0.845393149,1.059441122,0.420099568,0.707787623,0.458935171,0.517707959,-0.315061342,1.466514242,-0.015566206,-0.353264264,-0.384466489
-0.828704505,1.431779404,-0.765935071,1.206583372,0.742098203,0.82258453,0.91405072,0.027334278,-0.503981242,1.466514242,-0.015566206,-0.353264264,-0.384466489
-0.828704505,1.422415673,-0.130270442,1.205666598,1.033089562,0.888813515,1.172995773,0.013016798,-0.640038233,1.466514242,-0.015566206,-0.353264264,-0.384466489
-0.833695812,1.422415673,-0.050812363,0.42274148,0.121952684,0.279506853,0.21306815,0.077656008,-0.651304099,1.466514242,-0.015566206,-0.353264264,-0.384466489
-0.813730583,1.427097539,-1.560515856,-0.199748163,-0.276371554,-0.430467867,-0.341440449,-0.200587366,-0.546444889,1.466514242,-0.015566206,-0.353264264,-0.384466489
-0.81872189,1.422415673,-1.401599699,1.312929172,0.997311936,1.237619503,1.16776456,0.124451006,-0.529112788,1.466514242,-0.015566206,-0.353264264,-0.384466489
-0.823713197,1.422415673,-0.686476992,-0.560957175,-0.743865868,-0.640634513,-0.712856587,0.094394827,-0.659970149,1.466514242,-0.015566206,-0.353264264,-0.384466489
-0.81872189,1.422415673,-0.765935071,0.161002462,0.210204161,0.162943839,0.275842709,-0.430246058,-0.821158687,1.466514242,-0.015566206,-0.353264264,-0.384466489
-0.808739276,1.422415673,-1.004309306,-0.404188796,-0.605525714,-0.576171634,-0.582076257,0.4981267,-0.518713527,1.466514242,-0.015566206,-0.353264264,-0.384466489
-0.813730583,1.422415673,-0.20972852,-0.499533307,-0.598370189,-0.576171634,-0.524532912,-0.468671647,-0.792560721,1.466514242,-0.015566206,-0.353264264,-0.384466489
-0.813730583,1.422415673,-1.481057778,0.568050182,0.310381515,0.182371008,0.244455429,0.431381978,-0.310728317,1.466514242,-0.015566206,-0.353264264,-0.384466489
-0.808739276,1.417733807,-0.20972852,-0.320303962,-0.600755364,-0.579703846,-0.589923077,1.183207577,-0.239666704,1.466514242,-0.015566206,-0.353264264,-0.384466489
-0.813730583,1.417733807,-0.924851228,-0.47248847,-0.765332444,-0.612376812,-0.676238095,0.841851489,-0.017815813,1.466514242,-0.015566206,-0.353264264,-0.384466489
-0.788774047,1.431779404,1.856181523,-1.098186822,-1.177967732,4.635607963,-1.230746694,1.192366553,0.157238406,1.466514242,-0.015566206,-0.353264264,-0.384466489
-0.798756662,1.441143136,-1.083767385,0.205466008,0.045627081,-0.340396447,0.163371625,-0.711858251,0.749129649,1.466514242,-0.015566206,-0.353264264,-0.384466489
-0.798756662,1.427097539,0.664310344,-0.634299106,-0.64607369,-0.652997256,-0.637003995,-0.458302001,-0.736231393,1.466514242,-0.015566206,-0.353264264,-0.384466489
-0.803747969,1.422415673,1.061600737,-0.245128483,-0.138031399,-0.424286495,-0.192350873,-0.809238168,-0.78736109,1.466514242,-0.015566206,-0.353264264,-0.384466489
-0.793765354,1.422415673,-0.607018913,1.632883348,1.634153681,1.237619503,1.777200898,-0.047937766,-0.414720922,1.466514242,-0.015566206,-0.353264264,-0.384466489
-0.788774047,1.427097539,-1.798890092,3.283076804,2.416491106,2.788260807,2.601116978,0.60282327,-0.149539779,1.466514242,-0.015566206,-0.353264264,-0.384466489
-0.793765354,1.427097539,-0.607018913,0.40394761,0.30799634,0.230938931,0.406623039,-0.397189524,-0.652170704,1.466514242,-0.015566206,-0.353264264,-0.384466489
-0.778791433,1.417733807,-2.116722406,4.457464481,2.88398542,2.660218102,2.538342419,1.252584189,0.135573279,1.466514242,-0.015566206,-0.353264264,-0.384466489
-0.778791433,1.366233285,-1.639973935,-0.965254572,-1.022931352,-0.907316559,-1.055501052,0.174983288,0.048912775,1.466514242,-0.015566206,-0.353264264,-0.384466489
-0.743852283,1.347505822,-1.798890092,1.942294621,1.004467461,0.819935371,1.128530461,1.58767638,0.487414927,1.466514242,-0.015566206,-0.353264264,-0.384466489
-0.778791433,1.328778359,-1.004309306,-0.028311398,-0.231053227,-0.339513394,-0.18711966,-0.108523866,-0.029948284,1.466514242,-0.015566206,-0.353264264,-0.384466489
-0.833695812,1.40368821,-1.957806249,3.843684193,2.449883557,2.147164231,2.601116978,1.783120506,0.574942036,1.466514242,-0.015566206,-0.353264264,-0.384466489
-0.823713197,1.380278882,-0.289186599,-1.027595213,-1.058708978,-1.121898471,-1.089503938,-0.862033875,-1.315990166,1.466514242,-0.015566206,-0.353264264,-0.384466489
-0.85366104,1.366233285,0.505394187,2.040847841,1.767723485,3.054942853,2.020452312,-0.617215499,-0.817692267,1.466514242,-0.015566206,-0.353264264,-0.384466489
-0.868634962,1.384960747,0.505394187,0.30218568,0.052782607,0.02518755,0.095365853,-0.368238737,-0.909552401,1.466514242,-0.015566206,-0.353264264,-0.384466489
-0.873626269,1.384960747,-0.607018913,3.272075515,2.955540672,2.868618642,3.171319217,-0.099470166,-0.613173477,1.466514242,-0.015566206,-0.353264264,-0.384466489
-0.873626269,1.384960747,-0.368644678,0.798618878,0.887593883,0.638909479,0.817273275,-0.719648644,-0.720632502,1.466514242,-0.015566206,-0.353264264,-0.384466489
-0.858652348,1.394324479,-0.924851228,5.004320257,4.6180077,4.519928002,4.863616689,0.053705812,-0.642638048,1.466514242,-0.015566206,-0.353264264,-0.384466489
-0.863643655,1.394324479,-0.289186599,0.032654082,-0.176194201,-0.002187097,-0.024952051,0.238359191,-0.779561645,1.466514242,-0.015566206,-0.353264264,-0.384466489
-0.863643655,1.389642613,0.267019951,3.162062618,3.055718026,3.11322436,3.166088004,-0.251646026,-0.896553326,1.466514242,-0.015566206,-0.353264264,-0.384466489
-0.848669733,1.399006345,-1.242683542,-0.144283327,0.00269393,-0.317437066,-0.006642804,-0.58189554,-0.964148519,1.466514242,-0.015566206,-0.353264264,-0.384466489
-0.85366104,1.394324479,-0.527560835,0.138541496,0.193507936,0.066691048,0.160756018,-0.597476326,-0.959815494,1.466514242,-0.015566206,-0.353264264,-0.384466489
-0.85366104,1.394324479,-0.448102756,-0.040687849,-0.080787198,-0.168201086,-0.079879789,-0.736124273,-0.897419931,1.466514242,-0.015566206,-0.353264264,-0.384466489
-0.858652348,1.394324479,-0.20972852,-0.376685572,-0.569748088,-0.408391538,-0.477451993,0.305946117,-0.835024368,1.466514242,-0.015566206,-0.353264264,-0.384466489
-0.848669733,1.394324479,-0.924851228,1.846033336,1.982389242,1.249099194,2.091073691,-0.487147512,-0.790827511,1.466514242,-0.015566206,-0.353264264,-0.384466489
-0.85366104,1.389642613,-0.289186599,-0.693889425,-0.810650771,-0.760729739,-0.749475079,-0.371239091,-0.825491712,1.466514242,-0.015566206,-0.353264264,-0.384466489
-0.85366104,1.389642613,-0.924851228,-0.442234923,-0.381319257,-0.509942649,-0.388521368,-0.395452476,-0.817692267,1.466514242,-0.015566206,-0.353264264,-0.384466489
-0.858652348,1.389642613,0.028645715,-0.623297816,-0.746251044,-0.728939826,-0.723319013,0.11745018,-0.847156838,1.466514242,-0.015566206,-0.353264264,-0.384466489
-0.873626269,1.375597016,-1.083767385,0.336106324,-0.092713073,0.271559375,-0.077264183,0.75763102,-0.687701511,1.466514242,-0.015566206,-0.353264264,-0.384466489
-0.878617576,1.37091515,-0.924851228,0.445660834,0.343773966,0.237120303,0.435394711,-0.294598465,-0.844557023,1.466514242,-0.015566206,-0.353264264,-0.384466489
-0.873626269,1.375597016,-0.289186599,-0.890995866,-0.934679874,-0.813712927,-0.869792983,-0.095259142,-0.916485242,1.466514242,-0.015566206,-0.353264264,-0.384466489
-0.873626269,1.37091515,-0.845393149,-0.672345233,-0.839272871,-0.716577082,-0.804402818,0.371585445,-0.850623259,1.466514242,-0.015566206,-0.353264264,-0.384466489
-0.873626269,1.361551419,-1.242683542,0.953095321,1.316925396,0.878216878,1.463328106,-0.474461804,-0.887887275,1.466514242,-0.015566206,-0.353264264,-0.384466489
-0.85366104,1.356869553,-0.845393149,-1.105521015,-1.192278783,-1.174881659,-1.199359415,-0.403453421,-0.36272462,1.466514242,-0.015566206,-0.353264264,-0.384466489
-0.863643655,1.380278882,-0.765935071,0.007901181,0.339003615,-0.005719309,0.207836937,-0.78534061,-1.001412536,1.466514242,-0.015566206,-0.353264264,-0.384466489
-0.863643655,1.380278882,-1.004309306,-0.503658791,2.71E-16,-0.265336931,-0.32574681,-0.644060773,-1.006612166,1.466514242,-0.015566206,-0.353264264,-0.384466489
-0.868634962,1.380278882,-1.481057778,-0.09844462,0.100486108,-0.409274591,-0.006642804,-0.719648644,-0.817692267,1.466514242,-0.015566206,-0.353264264,-0.384466489
-0.868634962,1.375597016,-1.560515856,0.051447952,-0.040239221,0.209745655,0.171218445,-0.185006579,-0.810759427,1.466514242,-0.015566206,-0.353264264,-0.384466489
-0.868634962,1.375597016,-0.527560835,-0.644842009,-0.679466141,-0.611493759,-0.652697635,-0.721490967,-0.912152217,1.466514242,-0.015566206,-0.353264264,-0.384466489
-0.878617576,1.375597016,-0.924851228,-0.465154277,-0.448104159,-0.635336194,-0.422524254,-0.790762303,-0.492715376,1.466514242,-0.015566206,-0.353264264,-0.384466489
-0.85366104,1.384960747,-2.037264328,0.711525335,1.42664345,0.578861865,1.295929283,-0.432983223,-0.991013275,1.466514242,-0.015566206,-0.353264264,-0.384466489
-0.858652348,1.384960747,-0.765935071,-0.080567524,-0.16188315,-0.070182188,-0.051108117,-0.112840165,-0.964148519,1.466514242,-0.015566206,-0.353264264,-0.384466489
-0.863643655,1.384960747,-0.289186599,0.167878268,0.429640268,0.207096496,0.296767561,-0.925936155,-1.016144822,1.466514242,-0.015566206,-0.353264264,-0.384466489
-0.863643655,1.380278882,0.028645715,0.051447952,0.059938132,0.170891318,0.06659418,-0.512729479,-0.99187988,1.466514242,-0.015566206,-0.353264264,-0.384466489
-0.883608883,1.37091515,-1.322141621,0.155501818,0.214974512,0.012824807,0.244455429,-0.463776332,-0.764829359,1.466514242,-0.015566206,-0.353264264,-0.384466489
-0.883608883,1.366233285,-1.401599699,0.092702789,-0.095098248,0.243301675,0.011666442,0.144242817,-0.804693191,1.466514242,-0.015566206,-0.353264264,-0.384466489
-0.888600191,1.361551419,-1.322141621,6.23554793,6.726502466,6.384936221,7.152272466,-0.158740321,-0.784761275,1.466514242,-0.015566206,-0.353264264,-0.384466489
-0.898582805,1.37091515,-0.765935071,1.683305926,1.500583877,1.400984333,1.601955256,-0.486515858,-0.809026217,1.466514242,-0.015566206,-0.353264264,-0.384466489
-0.898582805,1.375597016,-1.004309306,0.577217923,0.854201432,0.297167916,0.929744359,-0.635428175,-0.615773292,1.466514242,-0.015566206,-0.353264264,-0.384466489
-0.898582805,1.37091515,-0.845393149,-0.232293645,-0.417096883,-0.539083402,-0.398983795,-0.580474319,-0.77002899,1.466514242,-0.015566206,-0.353264264,-0.384466489
-0.893591498,1.375597016,-0.20972852,-0.386311701,-0.700932717,-0.68213801,-0.691931734,0.93580995,-0.67036941,1.466514242,-0.015566206,-0.353264264,-0.384466489
-0.888600191,1.37091515,-1.004309306,-0.003100109,-0.111794474,-0.141709492,-0.038030084,0.33473899,-0.57764267,1.466514242,-0.015566206,-0.353264264,-0.384466489
-0.883608883,1.380278882,-0.924851228,-0.47248847,-0.667540266,-0.598247962,-0.621310356,0.642722718,-0.630505578,1.466514242,-0.015566206,-0.353264264,-0.384466489
-0.883608883,1.375597016,-1.163225463,1.421566908,1.12134104,1.152846402,1.264542004,0.310315054,-0.627039158,1.466514242,-0.015566206,-0.353264264,-0.384466489
-0.888600191,1.366233285,-0.845393149,0.845832747,0.577521123,0.693658773,0.720495831,0.064601836,-0.724098922,1.466514242,-0.015566206,-0.353264264,-0.384466489
